Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
8/16/20 22:15,Norman,OK,USA,Light,2 minutes,"Saw a light move slowly high into the sky, then the light when out and when it came back on again it zoomed out through the ozone.",8/20/20,
8/16/20 22:00,Alpine,UT,USA,Light,10 seconds,Two bright lights parallel of each other going the same speed.,8/20/20,
8/16/20 22:00,Alexandria,VA,USA,Disk,1 minute,Round disc flying above 100 yards and approximately 25 mph with a green flashing light.,8/20/20,
8/16/20 22:00,Alton,IL,USA,Other,2 minutes,"Five (5) individual craft/lights, blinking green and steady red, high pitched whine faintly heard, east to west movement over Missouri",8/20/20,
8/16/20 21:50,Sacramento,CA,USA,Triangle,>30 minutes,I went out in my driveway to talk to my aunt and was standing on the side of my house in the dark (no porch lights on). It was approxim,8/20/20,
8/16/20 21:30,Oshawa (Canada),ON,Canada,Triangle,Only seen for a moment.,Strange red lights in a triangle formation over lake Ontario. Fairly large in size. Was gone before we could get turned around and obse,8/20/20,
8/16/20 21:15,Duluth,MN,USA,Circle,15-20 minutes,"3 separate, consecutive sightings heading NE, N of yellow circular lights gliding at continuous speed across the night sky",8/20/20,
8/16/20 21:00,Temple,GA,USA,Light,10 minutes,Bright red light in sky in same spot over 10 mins with no sound.,8/20/20,
8/16/20 21:00,Pembroke Pines,FL,USA,Circle,45 minutes,5 star-like objects gliding/flying from Jupiter/Saturn area through the sky. 2  of the same objects coming back directly to Jupiter.,8/20/20,
8/16/20 20:30,REEDY,WV,USA,Other,10 minutes,Friend called me ask me to go outside and look for a craft that was just hovering in the air it was there almost 10 minutes and never m,8/20/20,
8/16/20 18:30,Sardis,AR,USA,Triangle,2 minutes,"Triangular shaped craft, multiple lights, very bright, hovered over some trees for a while then disappeared.",11/5/20,
8/16/20 17:44,Clarksville,TN,USA,,,MADAR Node 138,9/4/20,
8/16/20 13:07,Kenmore,WA,USA,,,MADAR Node 47,9/4/20,
8/16/20 13:00,Sioux City,IA,USA,Disk,Several hours,Bright star seen in middle of day. With binoculars you could see it was a flying saucer like object,8/20/20,
8/16/20 13:00,Naples,FL,USA,Rectangle,2 minutes,Driving west when spotted large white rectangle traveling from south headed at a steady pace toward the north. Tried to figure out what,8/20/20,
8/16/20 10:00,Myrtle Beach,SC,USA,Circle,15 seconds,Myrtle beach lights,11/5/20,
8/16/20 08:44,Aventura,FL,USA,Other,5 minutes,"IT was a rainbow upright rectangular upright block of light, moving westward. one photo shows a plume/trail  in the upper right .",9/4/20,
8/16/20 08:00,Blackwood,NJ,USA,Formation,20 minutes,While driving down highway saw 2 objects glowing like fire moving too close together at same rate of speed. Upon getting off highway fo,8/20/20,
8/16/20 08:00,Dixon,CA,USA,Triangle,3 minutes,This is 2nd sighting of same craft traveling the same path in 1 week. It moved over us like an airplane but the lights were flashing ou,8/20/20,
8/16/20 04:37,Guelph,ON,Canada,Other,5 minutes,White shipIn the sky with a faded ship in the background very close by above the moon. Refer to the pictures being sent,9/4/20,
8/16/20 04:37,Guelph (Canada),ON,Canada,Other,5 minutes,White shipIn the sky with a faded ship in the background very close by above the moon. Refer to the pictures being sent,9/4/20,
8/16/20 04:12,Prince George (Canada),BC,Canada,Light,2-3 minutes, satellite traveling from West to East.  Then I saw another behind it  ((Starlink satellites??)),8/20/20,
8/16/20 04:00,Newport,OR,USA,Changing,>15 minutes,Orange orb bouncing and dividing in one place changing color to muted-blue and back to orange.,9/4/20,
8/16/20 03:57,Centralia,WA,USA,Light,30 minutes,"Yellowish Orange Light over Centralia, Wa",8/20/20,
8/16/20 03:14,Star Valley,AZ,USA,,,MADAR Node 53,8/27/20,
8/16/20 02:00,Athens,TN,USA,Cigar,1 minute,Black Cigar shaped object,8/20/20,
8/16/20 01:30,Spokane,WA,USA,Circle,every evening for the las,"Lights over Spokane at night, NOT A UFO but something monitoring the area over area above little Spokane River & Country Club",8/20/20,
8/15/20 23:35,Quitman,GA,USA,Light,15 minutes,My husband and I were watching the stars last night on August 15th at around 11:35 pm EST when my husband noticed one of the stars movi,8/20/20,
8/15/20 23:00,Murrells Inlet,SC,USA,Oval,3 seconds,We were walking on pier and objects appeared for about 3 seconds and then disappeared in a blink of eye,4/23/21,
8/15/20 22:40,Richfield,OH,USA,Light,3 minutes,"Star in center of south-eastern ""cross"" constellation hovering around, Cuyahoga Valley Ohio",8/20/20,
8/15/20 22:30,Los Angeles,CA,USA,Rectangle,ongoing,"rectangle shaped object with  white lights around every side - It was high up in the sky, stationery & then moving slowly.",8/20/20,
8/15/20 22:00,East Durham,NY,USA,Fireball,30 seconds,Red-orange orb or fireball above tree line,8/27/20,
8/15/20 22:00,Hants County (Canada),NS,Canada,Orb,A minute,White starlike light seen by two,8/27/20,
8/15/20 22:00,San Francisco,CA,USA,Unknown,5 minutes,"22:00 Looked up at clear sky and saw what at first I thought was a satellite, my partner came and looked and said it was moving too fas",8/20/20,
8/15/20 21:45,Burlington,VT,USA,Light,45 seconds,"Unblinking solid white Light traveling south to north, moving slowly. I was just stargazing and the light began to move.

 As it move",8/20/20,
8/15/20 21:37,Fletcher Binghamville,VT,USA,Fireball,4 minutes,Fletcher Binghamville Vermont orange fireball,8/20/20,
8/15/20 21:25,(Switzerland),,Switzerland,Disk,6-8 seconds,Ufo i seen in a documentary called (world's most wanted) episode 2 season1 12min.40 sec. Through 12min.48sec left side of the film.,8/20/20,
8/15/20 20:30,Clay,NY,USA,Other,2 minutes,Lantern-like object traveled perpendicularly to the wind at consistent speed and direction and continued after flame disapeared,8/20/20,
8/15/20 20:30,San Francisco,CA,USA,Unknown,15 minutes,Bright purple pulsing pinpoint of light moving erratically over an area north northeast of San Francisco.,8/20/20,
8/15/20 20:30,Seattle,WA,USA,Triangle,1:45,UFO sighted above Elliot bay Washington,8/20/20,
8/15/20 20:15,Princeton,MN,USA,Sphere,:30,"Object was bright, steady in intensity and course in space and blazing fast without shedding debris.",8/20/20,
8/15/20 20:15,Santa Monica,CA,USA,Cigar,5 seconds,Tic-Tac Shaped matte object quickly moves across the sky headed towards ocean.,8/20/20,
8/15/20 18:03,Colorado Springs,CO,USA,,20 seconds,"Two objects. One above, one below moving rapidly in tandem. Both were black, round and moving against the Western wind.",8/20/20,
8/15/20 17:00,New York,NY,USA,Circle,8 minutes,Black / Metallic objects seen flying NE to SW over Manhattan,8/20/20,
8/15/20 13:20,Payson,IL,USA,,,MADAR Node 97,8/27/20,
8/15/20 12:15,Succor Creek State Park,OR,USA,Flash,20 seconds,Stationary Flashing  Light in the night sky over Succor Creek St. Park.,8/20/20,
8/15/20 11:55,Schertz,TX,USA,Rectangle,30-40 minutes,Three Tic-Tacs over Schertz Texas on 08/15/2020,8/20/20,
8/15/20 09:41,Denver,CO,USA,Oval,30 seconds,3 light craft seen hovering while driving 285 east bound looking directly north up Sheridan Blvd.,8/20/20,
8/15/20 07:00,Briarcliff,TX,USA,Circle,1.30,Three shiny circles hanging in the sky,8/20/20,
8/15/20 05:15,Yuba city,CA,USA,Circle,5 minutes,When not to walk the dog I looked up in the sky I saw will look to be a star moving in the direction from north to south I thought it w,8/20/20,
8/15/20 05:00,Davis,CA,USA,Light,5 minutes,Seven moving stars spotted on a clear night sky.,8/20/20,
8/15/20 03:35,Montesano,WA,USA,Light,2 minutes,Seven star-like objects transited the sky from west to east towards Mt. Rainier.,8/20/20,
8/15/20 02:50,Rouyn-Noranda (Canada),QC,Canada,Chevron,3 seconds,bright yellow  speeding chevron.,8/20/20,
8/15/20 01:30,San Rafael,CA,USA,Light,3 seconds,Pinpoint of light travels in even horizontal line,8/20/20,
8/15/20 01:20,Rockwood,ME,USA,Sphere,10 seconds,Camping on Moosehead Lake in a remote cabin with family. We were just getting ready to put out the campfire when myself (teacher) and c,8/27/20,
8/15/20 01:05,Pickering (Canada),ON,Canada,Light,2 seconds,ball of light suddenly appeared in the sky  and then the light suddenly fell straight down and then disappeared in the sky.,8/20/20,
8/15/20 01:00,Burnet,TX,USA,Light,3 hours,Blinking lights 2x2 followed by an arc of pinpoint lights hovering high in the atmosphere.,8/20/20,
8/15/20 00:45,Burnet,TX,USA,Chevron,3-4 hours,"High altitude, slow moving craft with flashing lights, moving in various directions for 3-4 hours",8/20/20,
8/14/20 00:00,Merritt (Canada),BC,Canada,Formation,30 seconds,3 this am about 15 to20 objects flew from west to east across my house. ((Starlink satellites??)),8/20/20,
8/14/20 23:40,Wyandotte,MI,USA,Light,10 minutes,Ball of light hovering in Detroit Metro area.,8/20/20,
8/14/20 23:30,Spanaway,WA,USA,Triangle,45 seconds,Low hovering craft,8/27/20,
8/14/20 22:30,Half Moon Bay,CA,USA,Circle,10 minutes,UFO hovers over a house and shoots out to the sky in epic show,8/20/20,
8/14/20 22:00,Pompano Beach,FL,USA,Unknown,Hour,There were four different objects which seemed to be connected to each other in some way.,8/20/20,
8/14/20 21:45,South Windsor,CT,USA,Oval,15 seconds,White-greenish light across the sky,8/20/20,
8/14/20 20:50,Hamilton Mill,GA,USA,Other,~2 minutes,Driving on 85N passing exit 120 saw a slender object in the air. It was either long and skinny (hot dog style) or tall and skinny (pers,8/20/20,
8/14/20 20:35,Tempe,AZ,USA,Triangle,1 minute +/-,Three bright lights in the eastern sky at 2035 local forming a perfect point to point triangle.,8/20/20,
8/14/20 20:30,Winthrop,WA,USA,Cross,5 minutes,We saw four shapes flying too close to one another waving from side to side silently,8/20/20,
8/14/20 19:00,Gatesville,TX,USA,Sphere,~20 minutes,"Two White Sphere Ojects Observed North of North Fort Hood, Gatesville, TX",8/20/20,
8/14/20 17:45,Kirbyville,MO,USA,Other,15 seconds,I just got home from work. I took my girls out to go potty. Something bright drew my eyes to the sky. I saw a very fast moving object.,8/20/20,
8/14/20 16:00,Slippery Rock,PA,USA,Triangle,Seconds,Was not of this planet.,8/20/20,
8/14/20 14:15,Galveston,TX,USA,Rectangle,5 minutes,"Crossing over the causeway bridge into Galveston, i noticed what i thought at first was a advertisement banner that is pulled behind an",11/5/20,
8/14/20 13:30,Mobile,AL,USA,Rectangle,15 seconds,Rectangle dark object hovering and disappearing,8/20/20,
8/14/20 12:08,Piscataway,NJ,USA,Other,33 minutes,"I have on video what me and my children witness last night. It  was unbelievable. It shined a big spot light , that's what initially go",8/20/20,
8/14/20 12:00,My clemens,MI,USA,Light,,"Doctor, half man half sunshine",6/22/22,
8/14/20 09:00,ALSIP,IL,USA,Cylinder,10 minutes,"White cylinder object no wings, no means of propulsion, no sound, flying South 1000 feet in air, rapidly accelerates and is gone",5/20/21,
8/14/20 08:45,Lewiston,ME,USA,Circle,10 minutes,Large flash of light turned into a circle??,8/20/20,
8/14/20 07:30,Greenwood,IN,USA,Oval,,"Car-sized object moves vertical through clouds, animal reactions (dogs)",12/23/20,
8/14/20 06:15,Pearland,TX,USA,Light,6 minutes,White light circling a star.,8/20/20,
8/14/20 04:30,Mission (Canada),BC,Canada,Formation,4 minutes,Formation of lights flying high over west coast Canada.  ((Starlink satellites?)),8/20/20,
8/14/20 04:30,Shelton,WA,USA,Formation,30 seconds,"I observed a straight line of 10-15 lights that resembled stars, spaced evenly apart traveling towards E.  ((Starlink satellites??))",8/20/20,
8/14/20 04:30,Tenino,WA,USA,Formation,5 minutes,I looked up into the sky to see a line formation of lights all traveling the same way and the same distance.  ((Starlink satellites?)),8/20/20,
8/14/20 04:30,North Providence,RI,USA,Formation,15 seconds,"I saw six  small star like orbs In a line slowly moving across the sky, fading off one by one.  ((Starlink satellites?))",8/20/20,
8/14/20 04:30,Belfast,ME,USA,Light,2 minutes,Lights in a row.  ((Starlink satellites?)),8/20/20,
8/14/20 04:02,Idaho Falls,ID,USA,Unknown,3 seconds,I was standing in my yard at 4:02 a.m. in the morning when I noticed in the sky a giant angled craft... I could only see the lights and,8/20/20,
8/14/20 04:00,Kalispell,MT,USA,Circle,2 minutes,16 white circular objects in straight line heading east,8/20/20,
8/14/20 03:30,Mojave,CA,USA,Light,less than a minute,"On August 4th 2020, at 3:30 AM I was again looking North when I saw a red and white light travelling from the East to the West around",3/2/21,
8/14/20 03:15,Hancock,NH,USA,Rectangle,<1 second,Brief flash of light and metal object seemed to disintegrate and disappear.,8/20/20,
8/14/20 03:00,Olalla,WA,USA,Other,20 seconds,While looking for meteors at 3am I observed a string of lights that looked like meteors  ((Starlink satellites??)),8/20/20,
8/14/20 03:00,Anacortes,WA,USA,Light,30 seconds,String of 20 paired lights moving west to east mid horizon.  ((Starlink satellites?)),8/20/20,
8/14/20 03:00,Kaslo (Canada),BC,Canada,Circle,2 minutes,"There were 8-10 crafts moving in a straight line east over Kaslo, British Columbia.  ((Starlink satellites?))",8/20/20,
8/14/20 02:00,Myers Flat,CA,USA,Orb,10 minutes,"Went outside to answer a call from my mother, looked up and saw a white orb shaped craft, about the size of the moon moving in a zip za",8/20/20,
8/14/20 01:30,Orillia (Canada),ON,Canada,Unknown,,I was walking on the bike path with my dog. I heard this strange sound. Then seen a light following me. I thought it was a car. Looking,8/20/20,
8/14/20 00:20,Virginia Beach,VA,USA,Unknown,5 minutes,Pink brown floating jellyfish over Virginia beach,8/20/20,
8/13/20 23:00,Lester Prairie,MN,USA,Triangle,2 seconds,Large triangled object with dimmed light around its perimeter only flew across the sky horizon in a matter of 2 seconds,1/19/21,
8/13/20 23:00,Seattle,WA,USA,Light,15 minutes,Bright star like light moved surprisingly quickly in sky,8/20/20,
8/13/20 22:30,Worcester,MA,USA,Disk,30-45 minutes,Tube of manipulated light and gravity and disc shaped craft sighting,8/20/20,
8/13/20 22:30,Twin Sister's Lakes,WA,USA,Light,45 seconds,"I bright white light came from the southeast 1/3 of the way across the sky.I thought it was a satellite, but my boyfriend said it was g",12/23/20,
8/13/20 22:00,Tillamook,OR,USA,Light,60,"Bright light in sky moving around then dimming periodically viewed from Twins Ranch camping in Tillamook, OR, USA.",8/20/20,
8/13/20 22:00,otego,NY,USA,Triangle,2-3 minuteds,Big 5 light triangular ufo not near airport,8/20/20,
8/13/20 21:45,Middlebury,VT,USA,Circle,1 minute,Saw what we thought was intl space station until it changed direction 45 degrees .....,8/20/20,
8/13/20 21:15,Orem,UT,USA,Unknown,5 minutes,150 Blinking lights in a line.  ((Starlink satellites??)),8/20/20,
8/13/20 21:10,Isla Morada,FL,USA,Changing,30 seconds,A bright oval surrounded by a moving halo,8/20/20,
8/13/20 20:30,West Stockbridge,MA,USA,Unknown,30 seconds,On a very clear night I saw a solid white circle moving slowly across the sky. I took a video. It gave 2 quick bright flashes and then,8/20/20,
8/13/20 20:00,Surabaya (Indonesia),,Indonesia,Unknown,>1 hour,recurrent flashing lights near volcano.,8/20/20,
8/13/20 18:57,Centennial,WY,USA,Oval,20 minutes,"Multiple Sightings, White Stationary UFO in Mountains Above Centennial, Wyoming",8/20/20,
8/13/20 17:00,Pompton Lakes,NJ,USA,Oval,1 minute,I was sitting on lower patio looking at trees in my yard when this  football shaped object entered the yard to my right flying to my le,8/20/20,
8/13/20 15:30,Micanopy,FL,USA,Cigar,2 seconds,UFO appears in thunderstorm,8/20/20,
8/13/20 06:21,Oaklandon,IN,USA,,,MADAR Node 87,3/2/21,
8/13/20 06:13,Cambridge,OH,USA,,,MADAR Node 137,8/27/20,
8/13/20 05:50,Canton,GA,USA,Light,2 minutes,Yellow erratic light,8/20/20,
8/13/20 05:23,Thunder Bay (Canada),ON,Canada,Formation,60 seconds,formation of 10 lights in a straight line moving at a rather fast pace  ((Starlink satellites?)),8/20/20,
8/13/20 03:57,Colton,OR,USA,Formation,2 minutes,"15-16 white lights across the sky, 4th in was a triangle shape. Colton Oregon   ((Starlink satellites?))",8/20/20,
8/13/20 03:56,Victoria (Canada),BC,Canada,Formation,4 seconds,8 satellite like objects in formation of 4 sets of 2;s spaced equally like Christmas lights on a roof.  ((Starlink satellites?)),8/20/20,
8/13/20 03:55,Oak Harbor,WA,USA,Oval,45-60 seconds,30 Semi  bright lights in early morning sky flying in trail formation from west to east.  ((Starlink satellites?)),8/20/20,
8/13/20 03:54,Stanwood,WA,USA,Light,4 minutes,"String of UFOs, 20+ points of light, one triangular formation, moving east. ((Starlink satellites?))",8/20/20,
8/13/20 03:37,Clarksville,TN,USA,,,MADAR Node 138,8/27/20,
8/13/20 03:00,Rochester,WA,USA,Formation,5 minutes,Multiple light dashes in perfect formation shot straight up and disappeared.  ((Starlink satellites?)),8/20/20,
8/13/20 02:45,Lansing,MI,USA,Unknown,1 second,light mass seen streaking across sky in south westerly direction,8/20/20,
8/13/20 02:30,Lansing,MI,USA,Teardrop,1.5 seconds,Was on Moore's River Dr in Lansing on the first dock At river around 2:30 am I got out of my vehicle to look out into the river. Anothe,11/5/20,
8/13/20 02:25,Oaklandon,IN,USA,,,MADAR Node 87,3/2/21,
8/13/20 02:23,Au Train (Forest Lake),MI,USA,Unknown,10 seconds,"FOREST LAKE, MI 13 AUG 2020, 0223 UFO SIGHTING",8/20/20,
8/13/20 02:00,Renton,WA,USA,Diamond,5 seconds,Bright light with odd sounds in surrounding area,8/20/20,
8/13/20 02:00,Rumford,ME,USA,Oval,20 minutes,12 flying objects -  Not satellites.  ((Starlink satellites?)),8/20/20,
8/13/20 01:40,Ogden,UT,USA,Cigar,30 minutes,My husband and I were out on our patio looking at the stars when I noticed this object that was moving from the west the lights were bl,8/20/20,
8/13/20 00:58,Filer,ID,USA,Formation,15 seconds,"Silent, dim lit, flying stadium lights?",8/20/20,
8/12/20 23:45,East Sandwich,MA,USA,,2 seconds,Brief flying irregular white circular object,8/20/20,
8/12/20 23:36,Pine Grove,PA,USA,Sphere,30 minutes,"I was outside around 11:00 to view the meteor shower that was to take place this night. As I sat and watched, something caught my atten",8/20/20,
8/12/20 23:15,West Valley City,UT,USA,Chevron,15 seconds,Gliding object viewed 3 different times in about 20 minute span.,8/20/20,
8/12/20 23:00,Brampton (Canada),ON,Canada,Light,5 minutes,Light flew across the sky very fast and silent then turned back and flew the way it came from,8/20/20,
8/12/20 22:33,Kalispell,MT,USA,Circle,,"I was looking thew my telescope, looked away from my telescope then saw a huge light above Venus and Mercury.",8/20/20,
8/12/20 22:30,Garden City,SC,USA,Orb,45 seconds,Unidentified Objects - Garden City SC,9/4/20,
8/12/20 22:30,Garden City,SC,USA,Light,15-45 secondss,We know the two of us definitely saw 3-5 lights in linear pattern. Our specific account do differ slightly as I believe they went away,11/5/20,
8/12/20 22:15,Austin,TX,USA,Light,10 seconds,small ball of white light traveling south to north,11/5/20,
8/12/20 22:06,St. Louis,MO,USA,,,MADAR Node 70,8/27/20,
8/12/20 22:00,East Kilbride,South Lanarkshire,United Kingdom,Disk,30-40 seconds,Seen for 30-40 seconds,12/22/22,
8/12/20 22:00,Keizer,OR,USA,Sphere,ongoing,My fiances grandmother came inside from smoking and said she saw a ufo outside somewhat reluctantly and wanted someone to come out and,8/20/20,
8/12/20 21:12,Tucson,AZ,USA,Rectangle,3 minutes,Red Triangle formation over Tucson,9/4/20,
8/12/20 20:25,Saint John,IN,USA,Orb,Not sure,White Orb spotted hovering in evening glowing white no flashing lights no tether,12/23/20,
8/12/20 20:16,Labadie,MO,USA,Circle,1 hour,Double rings of light moving west to east in the south sky.,8/20/20,
8/12/20 20:12,North Las Vegas,NV,USA,Circle,2:27,I saw 10 red bright light in the sky for several minutes then the disappeared,8/20/20,
8/12/20 20:00,Denver,CO,USA,Circle,45 minutes,Yellowish color sphere above the Denver Sky seen multiple times in the same vicinity,8/20/20,
8/12/20 19:59,Alburquerque,NM,USA,Disk,,I  saw a saucer looking flying object.. I was taking a picture of my view of Downtown Alburquerque and I caught it on my camera.,8/27/20,
8/12/20 19:46,Wildwood,MO,USA,Sphere,>10 minutes,"There were 2 objects, almost directly overhead, no detectable motion, about 20 degrees apart in the evening sky. White in color.",8/20/20,
8/12/20 19:30,Labadie,MO,USA,Disk,Ongoing,Three shiny metallic discs seen floating above with light rings on underside,8/20/20,
8/12/20 17:30,Boston,MA,USA,Egg,20 minutes,"Observed by my associate and I in the southeastern sky from Castle Island Boston, southeast of Logan Airport. It remained completely st",8/20/20,
8/12/20 15:20,Fayetteville,GA,USA,Oval,20 seconds,"UFO flying overhead as storm approached, seemed to hover then slowly glide away. Similar to previous sighting.",8/20/20,
8/12/20 05:55,Rougemont,NC,USA,Circle,15 seconds,White object with bluish blinking lights see in Rougemont NC,8/20/20,
8/12/20 03:30,Jackson,MI,USA,Light,1-2 seconds,"Bright, stationary light north of my house that  suddenly disappeared.",8/20/20,
8/12/20 03:00,Deer Park,TX,USA,Unknown,30 minutes,Moving star and blinking light.,8/20/20,
8/12/20 03:00,Oslo (Norway),,Norway,Unknown,10 seconds,We where outside looking at the sky where we saw many many many lights at the sky.  ((Starlink satellites?)),8/20/20,
8/12/20 03:00,Toledo,OH,USA,Fireball,2 minutes,Circular ball of fire spotted in Toledo Ohio,8/20/20,
8/12/20 01:30,Toccoa,GA,USA,Disk,10 minutes,Disk aircraft with 3 lights.,8/20/20,
8/12/20 00:30,Boiling Springs,PA,USA,Light,20+ minutes,Star/satellite-like light in the night sky moving unusually and sporadically for a prolonged period of time.,8/20/20,
8/12/20 00:30,Conway,SC,USA,Other,2-3 minutes,Four flashing lights in a long train across South Carolina night sky,8/27/20,
8/11/20 23:45,Valley City,ND,USA,Orb,30-45 seconds,Lake Ashtabula. High altitude (or low orbit) light moving at extreme speeds in a zig-zag pattern.,8/27/20,
8/11/20 23:40,Hazleton,PA,USA,Light,10 seconds,"Two objects seen flying over Hazleton, PA in a northern direction.",8/20/20,
8/11/20 23:35,El Paso,TX,USA,Light,20 minutes,Strange bright light in the El Paso sky over Horizon City that blinks out and returns,8/20/20,
8/11/20 23:34,Liverpool (UK/England),,United Kingdom,Cylinder,1 minute,"Dog walking, watching lightning.... no thunder sound and photographed a UFO",8/20/20,
8/11/20 23:20,Saskatoon (Canada),SK,Canada,Circle,7 seconds,"5 to 7 circular objects, moving in a triangular formation, at a very methodical speed.",8/20/20,
8/11/20 23:15,Land O Lakes,FL,USA,Light,1 minute,"Two lights or UFO Sighting of August 11, 2020 11:19:55 PM",3/4/22,Yes
8/11/20 23:10,Lexington,NE,USA,Circle,10 seconds,We didnt see a craft. What we saw a flashing moving light. It was off to my left. At first I thought it was an airplane. But then I th,8/20/20,
8/11/20 23:00,Charlotte,NC,USA,Other,30 minutes,So I was walking my dog today and one of my neighbors came up to me and said  Maam I dont know if Im going crazy but I just saw a s,8/20/20,
8/11/20 22:45,Myrtle beach,SC,USA,Changing,1,"Over the ocean large ball of orange light appeared. Split into 2 then 3 then 4. Disappeared almost instantly from 4th to 3, 2 , 1.",8/20/20,
8/11/20 22:36,Alton Hampshire (UK/England),,United Kingdom,Light,1 minute,two stationery circular red lights in the sky flashing on/off before slowly moving away and out of sight.,8/20/20,
8/11/20 22:28,Sundance Resort,UT,USA,Formation,45 seconds,"Three white lights in triangle formation, faded out one at a time.",9/4/20,
8/11/20 22:20,North Myrtle Beach,SC,USA,Circle,5 seconds,North Myrtle fire ball craft,8/20/20,
8/11/20 22:05,Salt Lake City,UT,USA,Circle,2 minutes,Bright white dot in Salt Lake,8/20/20,
8/11/20 22:03,Lewiston,MI,USA,Fireball,30 seconds,Orange fireball shot over lake in Lewiston Michigan,11/5/20,
8/11/20 22:00,West Jordan/Midvale,UT,USA,Changing,10-15 minutes,my daughter was out observing the night sky around 10pm on 8/11/2020 she came running into the house to tell me she sees something stra,8/20/20,
8/11/20 22:00,Cherry Grove,SC,USA,Sphere,1 hour,Many bright white blinking lights scattered across the sky followed by Square orange lights coming on one at a time.,8/20/20,
8/11/20 22:00,Anza Borrego,CA,USA,Orb,1 hour,2 White Orbs Chasing Aircraft Over Anza Borrego Desert,8/27/20,
8/11/20 21:43,Salt Lake City,UT,USA,Triangle,90 seconds,I came outside onto my back porch to feed my kitty cat at 21:43. Set the food down and looked up. In the southeastern sky at about 30 t,8/20/20,
8/11/20 21:40,Nephi,UT,USA,Formation,1 minute,"3 lights east moving south slowly and slowly rotating in upside down triangle, bottom light disappeared then top right then top left.",8/20/20,
8/11/20 21:30,Spokane,WA,USA,Cross,1 minute,Flew low overhead slowly. Cross shaped with 4 red blinking lights on end of each wing and one white light in center. Not bright like a,8/20/20,
8/11/20 21:00,Greenbrae,CA,USA,Light,1 minute,Star light UFO blinking on and off very rapidly for about a minute seen from Greenbrae CA USA,8/20/20,
8/11/20 21:00,Kailua,HI,USA,Circle,5 second,"Small, dull, opaque UFO Kailua",8/20/20,
8/11/20 20:30,Cushing,OK,USA,Circle,2 hours,My daughter called about 20:30 and ask if I would go outside and see if I could see the object in the sky that she and her family were,8/20/20,
8/11/20 19:20,Omaha,NE,USA,Circle,ongoing 30 min so far,this is hanging in the sky white still there in south omaha above the missouri river at 13th and Missouri avenue,8/20/20,
8/11/20 18:45,Garrettsville,OH,USA,,,MADAR Node 64,8/27/20,
8/11/20 15:03,Garrettsville,OH,USA,,,MADAR Node 64,8/27/20,
8/11/20 14:30,Lake Kachess (Easbound on I-90),WA,USA,Teardrop,1 minute,"Driving east on i90 I saw a teardrop shape grey illuminated metal vessel raised in center. The vessel wobbled over tree line, flying da",8/20/20,
8/11/20 13:15,Burlington,WI,USA,Formation,2 minutes,Don't have any answers.,8/20/20,
8/11/20 12:30,Homestead,FL,USA,Triangle,3 minutes,I saw a orange triangular shaped object flying to the west.  Just hovering then slow moving.   There was a orange orb on each point.,8/20/20,
8/11/20 11:00,Mundelein,IL,USA,Triangle,10 minutes,Black shimmering triangular Object flying north to south slowly. Then slowly flew straight up until disappearing.,8/20/20,
8/11/20 10:45,Delta,CO,USA,Unknown,13 minutes,"Object not seen by eye, only appears on pictures.",8/20/20,
8/11/20 10:15,,SC,USA,Unknown,20 minutes,On vacation in north Myrtle beach.   Sitting on beach front deck and observed 4 large horizontal lights    At first thought it was a cl,8/20/20,
8/11/20 05:30,Saint Petersburg,FL,USA,Light,5 minutes,Strange Object Drifts Across Early Morning Sky,8/20/20,
8/11/20 04:00,Langley,WA,USA,Light,24 minutes,"Awoke at 4:00 AM and looked out bedroom window. Saw a light, circular and thought it was a star. It. Was a clear morning 8/22/20, quiet",8/20/20,
8/11/20 02:30,Lake Geneva,WI,USA,Cigar,3-5 minutes,LONG BAR WITH LIGHTS IN IT FOLLOWED BY INDIVIDUAL LIGHTS.,8/20/20,
8/11/20 02:00,Berea,KY,USA,Light,30 minutes,Star gazing one night then seen a light that I thought at first glance was a plane but the object was zig zagging really fast all over,11/5/20,
8/11/20 01:28,Clarksville,TN,USA,,,MADAR Node 138,8/27/20,
8/11/20 00:00,Mad River,CA,USA,Disk,,There was a huge blinding light and a loud sound.  About 5 little aliens were observed through infrared binoculars hopping off the craf,8/20/20,
8/10/20 23:46,Cincinnati,OH,USA,Light,6 minutes,I was sitting in the Wendys line and i looked up in the sky and saw 3 lights moving very rapidly. Not plane nor drone.,8/20/20,
8/10/20 23:30,Bunker Hill,WV,USA,Triangle,3-5 minutes,"witnessed a bright craft that appeared to be orange or amber in color. At first I thought it was a light or a star, but it started dart",8/20/20,
8/10/20 23:09,Liverpool (UK/England),YT,United Kingdom,Cigar,10 seconds,I was walking my dog very close to Liverpool john Lennon airport on the 10th of August 2020. I remember it was so strange as there was,1/19/21,
8/10/20 23:00,Baileys Harbor,WI,USA,Triangle,40 minutes,"To quit for human aircraft.  To low, and to fast for normally airplane.",8/20/20,
8/10/20 23:00,Dover,DE,USA,Circle,,I was 3 minutes from my mother in laws house at 11 at night I was telling my husband to speed up because I had to go to the bathroom ou,8/20/20,
8/10/20 22:22,Milford,NH,USA,Circle,11 minutes,Hovering craft. Milford drive in. Defying gravity. Engine shit off.,8/20/20,
8/10/20 21:45,Balnarring (Australia),,Australia,Light,1 minute,Bright light. Flash twice. Moving extremely slow. Multiple sightings,8/20/20,
